rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,I love this humidifier,This is a great machine for the price. This is the second winter I have used it and it has made a difference in my skin and dry nose. I use it in my bedroom and it is the perfect size for that room.,[],B07C96NK8P,B07C96NK8P,AFVLEEEF6VBC7SFS33EQ5NXXN33A,1576768130313,0,True
5.0,Perfect curtain rod holder,Needed something quick and easy.  No drilling or hammering.,[],B09QPCD61J,B09QPCD61J,AGSPUP7RYAXMRQ574MFXK63ZJLYA,1657511042528,0,True
1.0,They won't stand up straight,"Really disappointed in this product. I read that they come bent for shipping and they would be able to straighten out once reshaped. I did not find this to be the case at all. The stems mostly straightened, but the top part with the fibers on it just flops over and looks horrible in my vase. This product was a total waste of money that I cannot return because I had to trim the stems to fit in my vase.",[],B08CVPXJSF,B097ZWNNQH,AEYSH3BOBRWW6EUKAMSMIBUP7Y3Q,1623010720759,3,True
5.0,Nice mattress pad,Fit great plenty deep enough. Washed before using had weird smell . Looks great. Washing got rid of package smell.,[],B000X1QR3K,B081YCY1VN,AGPG4WLPMFXOV3OVK7MMCC3ZHZJA,1438882674000,0,True
5.0,Works for our small rental company -,We press about 100 linens a week and this has cut the time spent on doing that by hours. We are able to press linens in about 3-4 minutes now - it's awesome and works for us. We also really like the stand.,[],B011CXIU6E,B011CXIU6E,AGZK3XBU5XO24VVEMH37VVMSYGRA,1553690471973,6,True
5.0,Love it!,Love that it is easy to use and not heavy first off. 2nd it has a decent scent neutralizer.  Came quick and completely satisfied.  Will purchase again when it time.,[],B0B2CTWVJ6,B0B7M4R7X9,AHVRXJ6IY25LTIHREWMRUIJ4Z7BQ,1674039590394,0,True
5.0,Thank you,Thank you,[],B07DYCQKYZ,B09NH4KF99,AHPVP7QIBN5AAAOY5HD2HI2P5IBQ,1566258206979,0,True
4.0,Support,Get value! Have this chair in my office at work.  Love it.,[],B07KJYY9BD,B0C2CQ4L9B,AEWFITOX246X447V66W5OK3ZAVNQ,1564712492797,0,True
5.0,Good quality and fits perfectly,"Super happy with this. I thought it might be snug, but it fits perfectly with just a little room to spare. Zipper works great, just what I needed.",[],B01MTZXSW5,B08Z8GQKD6,AHUHVRXQ7O5KG7Q2YUOXWW5P2DBA,1678675639397,0,True
2.0,Junk,Horrible fit. Very sloppy design. Light weight foam does not keep out air or sound,[],B003ZSWER6,B083WY6GD7,AEOOYHTOTXPJU6GPNEXOUH5DWD4A,1510006465228,0,True
5.0,Space saver!,"This thing is great! I had to downsize our kitchen items along our move to a smaller home. Only half the cabinet space as before, so this fits perfectly. Cleans up easily, folds away, extends to fit over the sink. Very sturdy. Fits our needs perfectly.",[],B07LGLTRN7,B09TW9L1L3,AGIHZG3K6E24QZU3HZB5MTYUGDFA,1655380259840,0,True
5.0,It's sharp,"Careful with this. It's like if you had several mandolins strapped together. That's both a good thing, and a bad thing. It's great for doing what you want it for, just also great for cutting your hands. Also purchase some cut-resistant gloves with it.<br /><br />I still give it 5 stars because that's exactly what I wanted. Just wear gloves with it.",[],B07SKFCNMP,B07SKFCNMP,AE4RKXZBRXXDF7XAHKDU6EL7KKEQ,1591914652710,0,True
4.0,Great,It sticks a bit.,[],B07MZW58BJ,B07MZW58BJ,AHP57CT6D3K6MDL35BP74ITHSTAQ,1557430600877,1,True
5.0,Nicely made very sturdy.,"I love fresh ground beans, this works for traveling!",[],B087Q4LGCF,B087Q4LGCF,AEGV432VWGPOHIMDNEMYXSRUZS6Q,1619377310624,1,True
5.0,Love it,We love it for our guest bath. No more tripping over two rugs. Wish we got the single runner years ago!,[],B01I6GLA0I,B01IAVRL3O,AGFFZTHJWW746FUWV3NVLKTVVNDQ,1516145600657,0,True
5.0,Love,Cute as can be!,[],B09R3XDZBF,B09R3ZMB1P,AGVOSCUWBNNOQBUJWTCFLRL6FGCA,1665785067495,0,True
3.0,Three Stars,nice desk,[],B00CLDNEL6,B00CO810AA,AF3TBRJ77VF4MLWWAW4XJP6BGHIQ,1489264383000,0,True
2.0,Not worth it,"I know this is an inexpensive product, but with the good reviews, I was expecting more. The flowers look like what you get from the dollar store: nowhere close to real and easily frayed. I will not be displaying them as intended, but at least my 7 year old daughter likes them.",[],B07ZKX6N44,B09FF4ZBKB,AFVFGHMMA7QRZXDYLTUBXVECTX6Q,1582896163624,3,True
5.0,Great Soap Dispenser!,This dispenser is very pretty.  It’s very easy to fill and looks great!,[],B07Q4R1LP4,B07Q4R1LP4,AGHWPTZQYKEGP4JCVLSSAQNGUCAA,1663630579949,1,True
5.0,Yes-haw! Western stickers,Kids loved them,[],B073SC6N6Y,B073SC6N6Y,AEFDCINY37MZTCFLTR2LNIK7T4OA,1533518090541,0,True
2.0,Broke on first use.,Knives are sharp and neat but the temper sucks. They can't be dishwasher washed and the knives broke cutting a watermelon. Would not buy again. Rather get handforged knives for $200 where I know it will last.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1GAOmYH1LS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1GAOmYH1LS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1GAOmYH1LS._SL256_.jpg'}]",B08THL33CQ,B0B4SHNSLL,AETUQZQPWFRWIL2O6G73DINYBPCQ,1625333069446,3,True
5.0,Flame on,I just tell Alexa to turn on fireplace and it’s on. This also has a app on the phone . That can set temp program time to turn off and on .I love it best thing I’ve done…,[],B07WHQF18C,B07WHQF18C,AGPZI7G6IV6GTRRRMCJMBX6R7RDA,1669435874574,1,True
3.0,Would be good for someone who likes a firm pillow,"I am used to soft, squishy latex pillows.  This one is too firm in comparison to other latex pillows I have used.  Would be good for someone who likes a firm pillow.  I always recommend latex pillows because they are totally worth the price and are usually super comfortable.",[],B0128O3NLS,B0128O3NLS,AG4RXEBJCIQME4WIM6L43XGXNDGQ,1442589884000,3,True
5.0,Great,Great quality product,[],B0009MGQUC,B0CD898HTL,AFBFTCIMTH3FNDKEIVMBFK2T4AFA,1550259286169,0,True
5.0,Five Stars,Love this shaker and strainer set! Great addition to my bar cart.,[],B018TH4UT2,B018TH4UT2,AE36MA45JYE2URA6EVTQQXXZTNCQ,1454884236000,0,True
5.0,Must have for any collector,Purchased this as a gift and they loved it.<br /><br />A must have for any collector.<br /><br />Delighted children and adults alike this Christmas.,[],B016AT1NOQ,B016AT1NOQ,AHAGR5MWCE62P6YS5QZEHZLP35KQ,1452699654000,0,True
5.0,Fun to use.,"Great product works good for making cupcakes too, less mess.",[],B010S2NBT6,B010S2NBT6,AECA45QWFUJZS7OEYWZ5VS5QWMOA,1671246540080,0,True
5.0,Beautiful Bamboo. Neatens & Organizes. No more boxes catching on drawer.,"[[VIDEOID:c85ab7f95dec4ac100b476c8e66c6f5a]] This beautiful bamboo baggie storage organizer and holder feels sturdy and well-made. This is easy to install, fill, and use. Pull on the front baggie in whatever size needed and it comes right out, just one, dispensing perfectly. If an extra baggie is dispensed, it may simply be pushed back into the box. I like the engraving on this, so it will not wear off. I have tried it with Ziploc and Hefty brands, but it would certainly work with whatever brand you may have. I love how this neatens and organizes my baggies; no more boxes catching on the drawer when opening or closing. This can be used in a drawer or cabinet or on a counter; wherever it makes your life easier. Very happy with this.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71Enzd9Em6L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Enzd9Em6L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71Enzd9Em6L._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71Hd7I-y79L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Hd7I-y79L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71Hd7I-y79L._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71aOx62wNfL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71aOx62wNfL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71aOx62wNfL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71coXMiha+L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71coXMiha+L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71coXMiha+L._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71j8tVWQrML._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71j8tVWQrML._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71j8tVWQrML._SL256_.jpg'}]",B09PR422HV,B09PR422HV,AHQ4VAOPWBYUD3FUNK53CM6N77BA,1647753741465,17,True
3.0,Good,It’s really nice it keeps hot for long,[],B000FZX944,B01CVOBXE4,AEQ252FJ55ZG2SOEHJNE33OZIEXQ,1650556314137,0,True
5.0,Works well,Easy to clean,[],B00KVZ27UA,B09R8FMYL3,AFQTFU7GR3CLLAAAGSZITBJIJQBA,1630932087571,0,True
5.0,I can finally sleep through the night!,"Hands down the best pillow I’ve ever purchased.  So comfortable and soft and I love that you can alter the firmness of your preference. Get it, you will not be disappointed!!!!",[],B07ZY47VB3,B094R1YH79,AH7YTBTTVQ5BPZCBZMX7TK62TPZA,1601078058509,0,True
5.0,Awesome product,Easy to clean.<br />I would recommend this product,[],B0B9BCWCJM,B0C36YS1DD,AFD2NQUT42FQHSG4MK3WEC23MEKQ,1670082007833,0,True
2.0,Arrived damaged,Had to return as two of the hooks were broken off ipon opening the box.,[],B07MC2JF7K,B07QFMFXN6,AG57PIWCKYNOJFBUW4EFZBTQGL2Q,1644501578179,0,True
5.0,Awesome  Buy.,Love the desk. Simple design and not too complicated. Comes with tools so if you don't have any it fine.,[],B081DXDXW1,B09PGCJN2C,AE6QZTRHNPF2JLTM77UCS5CXQMGA,1616375503383,0,True
5.0,Torches,"Your normal, regular torches.",[],B06XNSJB49,B07RB7WSG7,AEDRYN3GICHX2IHHTXBJTPSEGHNA,1509890779581,1,True
5.0,Bigger than expected! Seems very durable.,Does its job and was way bigger than I expected (I don't even know where to store it!).,[],B071FC4GYN,B0BCKT1DR7,AEA7PLOKPBRWCSTTACQU3YE4AP4Q,1540652215439,0,True
5.0,NA,NA,[],B085W5DXB3,B0C7QWPF3G,AHYPTWQ4HT6IVKSVVPZSN2RJE2OQ,1616962872309,0,True
5.0,Five Stars,Beautiful,[],B01FH126JO,B01FH126JO,AE434ZQIZMA2KXF6KSINKY6DU3ZQ,1477522305000,0,True
5.0,Absolutely worth the money!,Keeps my water nice & cold on those Texas Summer days!,[],B08DP4LT98,B08DP4LT98,AH7PZQNDVSH2U4APYOAKZGB4HDUA,1599180677785,8,True
4.0,Works great! But cheaper at Costco...,"I got this kettle after reviewing about 5 other products. It works great. The design works in my kitchen, too. It's just that after I got the item I found out that it was sold at Costco for $13 cheaper.",[],B004XJWQZQ,B004XJWQZQ,AEW2BLQEYSWPIA2OZZVZOC4XQELA,1322407934000,4,True
5.0,😃,Si me agrado el producto,[],B07V7Y14L3,B07V7Y14L3,AHIWYL5NE5HQPLNCQZZ7UNHZRAAQ,1578854221679,0,True
5.0,The comfort in the pillow.,Helped my neck pain.,[],B09D3T9ST9,B09D3T9ST9,AFQTWAM6KTGEAEQ2QTAKMQUFNA7Q,1652662411199,0,True
5.0,This is amazing!!,Bought it for my 12 year old daughter to make smoothies in the morning and she loves it!,[],B01N7Y3H73,B01N7Y3H73,AGNNGGRN5ODUGUUK3SMVM3WEBDQA,1620867590321,0,True
4.0,Fair Value,It is a good frame for the price.,[],B01FJIS00Y,B0BVRJ53VV,AEWS63CQW7IDEEHESZJVI4TZ77YA,1486434130000,0,True
5.0,Excellent,Excellent,[],B075FZCX8S,B075FZCX8S,AF6BF5KKL5KVG6QREMI4WY4KPDBA,1556845894049,0,True
5.0,This is a pleasure to use,"For the longest time, I have been trying to take a single sheet off of my paper towels only to have half the roll tear off wastefully.  I have been using a plastic paper towel holder mistakenly believing that was my only choice.  If I pull too hard the whole roll falls out of the holder.  Needless to say, I was often frustrated.  Well, what a pleasure to find this holder.  Its description as a ""perfect tear"" is correct.  I get a single sheet when I want it.  And I am delighted it slides on in a single direction.  No longer do I have to battle my plastic holder which fights me as I try to put another roll on.",[],B0024AKCTS,B0024AKCTS,AEGF5ZBBWTFNHKEJXNN55LRIZLHQ,1677766736032,1,True
3.0,While I loved the pitchers,"While I loved the pitchers, the lids were a waste.  They didn't fit properly, would pop out of place while pouring, offered no air-tight seal, etc.",[],B01CT4G1ZW,B01CT4G1ZW,AFEMV5K7V45SWUXK5LNORGA4BQBQ,1468874948000,1,True
1.0,Complete waste of money,This is the third replacement I've purchased. All three lasted a few months and then leaked thru the seams. Complete waste of money.,[],B0063GICPU,B0063GICPU,AFBKOTR3KFBIKJVWCFSTVAVWXMFQ,1490368333000,15,True
3.0,Exactly what I needed for my bookcase in my desk ...,Exactly what I needed for my bookcase in my desk. Have the strips on the outside of the shelves,[],B0066GNEZ0,B073DJK3N2,AEBR5AK62WII2NWUSYPK36XXDOQA,1501107838943,0,True
5.0,Love it!,I loved this napkin holder so much that I bought another for a friend!,[],B0B7FS9XHV,B0CBH9WGW8,AFACFYVPJSUHPNGZDDVB2UTN46RA,1684971496651,0,True
4.0,Keeps your tea/coffee hot/,"I would give it a 5 but the lid that screws off comes in 2 pieces.  When you wash it (by hand), it takes forever to dry.  That being said, it keeps my tea so steaming hot after 5 hours it is worth the money!!!",[],B00B1KVOX0,B00B1KVOX0,AFXC5EY4BTOBA2GPHSWQKJPC3KBA,1431265904000,0,True
5.0,This order came quickly and now my shower is not ...,"This order came quickly and now my shower is not cluttered with all of my wife's bottles of conditioners, shampoos, etc.",[],B017A1WJ6Y,B017A1WJ6Y,AHSCZ3UL7WPCVF3GBHVSIVE3OU4A,1493678028000,0,True
4.0,Mix your drinks in seconds.,"I love this product, it's very efficient, mixing your soft drinks like coffee, powder protein drinks, hot chocolate  and more in just seconds.<br />I use it everyday and It just started to malfunction. I think I need to get a new one.",[],B08R1C9S6Z,B08R1C9S6Z,AHYUEVBJX75CVIADIF4DPYUBD43Q,1660680243183,2,True
5.0,nice size for smaller items,"I really love this for carrying chopped vegetables, meats, and spices to the stove.",[],B098LNTV5Z,B08FDCHS2J,AHARAVBKJ3G7AU7QDXKGCVLZOUIQ,1662656726994,0,True
5.0,Love it!,Love the brushed nickel look and Easy to put up,[],B09PGJ3G3K,B0B2JV3335,AHDI6LD6WKAZ7FETDVAP3YS2QSYQ,1674918797682,0,True
5.0,This will work great for my step-daughter when going off to college in ...,This will work great for my step-daughter when going off to college in August.  She has a lot of clothes and shoes so this should help with storage.,[],B002OAZP3Q,B00KH6ZOVM,AFFLS5EEHXENMQZYJ22Q7X3QGD6Q,1428916376000,0,True
4.0,Four Stars,very cute,[],B00ED2TMGY,B01MU9LS77,AGUXJ3LVRKGGRWSB6FDYOYQA4OMQ,1442941245000,0,True
5.0,Five Stars,very beautiful,[],B00Y83UVLS,B00Y83UVLS,AGVNIP3B4F6VZJNBYZJ5L2BN5OVQ,1438268486000,0,True
4.0,Beautiful vanity.,I have not used the vanity yet but love the way it looks in my room with the other furniture. My husband just put it together with no problems. I will use it in the morning.,[],B001BCSWWO,B001BCSWWO,AHMKJT6EAQEX2R3EBFCH6RP3VSXQ,1398617489000,0,True
5.0,Five Stars,Best,[],B002IY76Z8,B002IY76Z8,AFVGPEUW3FLIBWJRXCUYLIWN2V3A,1423455410000,0,True
1.0,The cover glass is displaced.,I understand that this could happens when making the product. What I cannot understand is how it gets to my home being so evidently defective.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51NjqnV7xUL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51NjqnV7xUL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51NjqnV7xUL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51f8zHpan3L._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51f8zHpan3L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51f8zHpan3L._SL256_.jpg'}]",B01MXYQOFS,B01MXYQOFS,AELEUUYKJXAGBINTY4N67SCXAPRA,1606498071331,0,True
